block_number;block_timestamp;block_hash;transaction_hash;transaction_index;log_index;value;contract_type;transaction_type;token_address;token_id;from_address;to_address;amount;verified;operator
14410191;2022-03-18T11:40:28.000Z;0x92a35d2386b79570d9f9b8a00bc75e5da7eba2fcf1bd0e77864503eb44b184e7;0xc88c986953d5784ffa42980f56938a6b22b84ec1fc7fd712b8995b87a8390b81;191;484;3090000000000000000;ERC721;Single;0x79fcdef22feed20eddacbb2587640e45491b757f;704;0x98b35f3b9e6dbcd37a96478e559bfc9191506367;0x4cc2a26cb0427032427a002e210f368ea4cc17c6;1;1;
14410190;2022-03-18T11:39:28.000Z;0x1ec4dcf1c538fe1f1299fc3b99428209564589064c884adc38bec7a3bdfaae73;0x235be3ee8a682d9ed43c6fe2a9fc2df24a092517e56da233595798eb0c02f76e;380;536;3200000000000000000;ERC721;Single;0x79fcdef22feed20eddacbb2587640e45491b757f;4571;0x36aac78efa7e43c69dba9677498ebe02f2310b66;0x1125d6342d7b456f6571574299662bb2de2f2f01;1;1;
14410134;2022-03-18T11:27:00.000Z;0x84cac94e72367a57d48ba4ea9f9ae1d80483bb6fbcaa8f7d1adf4fad55195f99;0xe4821609c9ba799b0082f86f84b9b9effe3d433f444ef11d488ad7ff32316397;386;167;3000000000000000000;ERC721;Single;0x79fcdef22feed20eddacbb2587640e45491b757f;5915;0xecd1e3e5531f5494bba65e1788e6c216e7e6bc3d;0xf8b62c0206efcde568d50e99a0365a8b1d683571;1;1;
14410115;2022-03-18T11:23:51.000Z;0x2764a35737d8f70811c03277250061be070f48aa4c5d6a5349dc12e7e048608e;0xd099456847eea3c2bea31f623c5508fe99a3e8918601c0d32450086d9cd127a7;39;49;0;ERC721;Single;0x79fcdef22feed20eddacbb2587640e45491b757f;8524;0x6a72e2a8c95031bc2cc2755e5a30a145645e024a;0xa6af2db63377fdacee080f632187402263416a9b;1;1;
14410079;2022-03-18T11:16:33.000Z;0x3875e79f4cafc391924d7a4e757d1c019fda31245ffe615858bd3b0444cf9969;0x28c0084481933c628629a72f85b271613ffd6c852ab2ad474be268506587907b;159;177;0;ERC721;Single;0x79fcdef22feed20eddacbb2587640e45491b757f;5242;0x7bfb5c653d191f254824cd17c87510151c82eccd;0x8ca57da8ea4d284b424a6d5492dfded2cb553cfd;1;1;
14410072;2022-03-18T11:14:50.000Z;0x252f477c9ce0ae0a2b0aed718f254b5743e755c36e017347933c3799bb61b74f;0x199241240fd17d29ad636f38f1ba71dfbaf57a3076fa41c7e105e634dd580ced;89;144;3049000000000000000;ERC721;Single;0x79fcdef22feed20eddacbb2587640e45491b757f;8100;0xedb333c3756119e80ddb2400af70e5c1f7d205e6;0x8ca57da8ea4d284b424a6d5492dfded2cb553cfd;1;1;
14410012;2022-03-18T11:03:11.000Z;0x4a76bfebc3f4388b23c52fb496a70185f914d759b0c36fb5cbc4aa3c8939fe1b;0xb667af131b692c623f64b9bd11f2b3a5148d32eafe357d2771d689a20fd1cc94;219;332;3190000000000000000;ERC721;Single;0x79fcdef22feed20eddacbb2587640e45491b757f;9417;0x2978f0e4475c32996eeeba4d0e69777f6c8e5ae0;0x51ae92b8386aaadeabcdfdaed4f9604e925a0e7f;1;1;
14409985;2022-03-18T10:55:53.000Z;0xabf6a987a87ca71517ceec5eb53f626212db81be5c23c16a5cb51d2023adffcf;0x1178a640196dcfa9fe0816dd51d28bcff476ee41b59f646508acef931bc7db1d;73;122;0;ERC721;Single;0x79fcdef22feed20eddacbb2587640e45491b757f;7530;0xed710698083b823e73dea63513c6a7d3b80355b1;0x5a5e7eafcdcf7d225b8d5ec42e9b95e6ed6293f5;1;1;
14409979;2022-03-18T10:54:40.000Z;0x75c8e1bb33b164613d9a5ca5bb6b405c58ead70497df63545c54c01ea448ea21;0x9697c52e5faa9755f7075466b5e0bfc9d2f266bcf67dc375bb723dd7a463eb39;154;401;0;ERC721;Single;0x79fcdef22feed20eddacbb2587640e45491b757f;8939;0x2d3331599b69c2970101c2fa1fda3dbbee3229f0;0xb883d84a174c430a0308fcd0d3a6a4f4ce92115f;1;1;
14409910;2022-03-18T10:39:46.000Z;0x2bc3826f5d0d99e490fa9381e4c74ae7c70c6d77907dc9b97bfd840830417d45;0xd6557d93abe77f4fc238fe9866bad9076d08151aacd68d2ffb24310eb7a9385e;141;302;3150000000000000000;ERC721;Single;0x79fcdef22feed20eddacbb2587640e45491b757f;1411;0x36aac78efa7e43c69dba9677498ebe02f2310b66;0x0d3e604a9b3dbd7ba98274a2bb540c7b61e0efdb;1;1;
14409891;2022-03-18T10:33:18.000Z;0x1acd2648ffc925df6cc22bf3a82d5e2bdb67b2f78f6ad5a25bdc16f35d3e1674;0xf73f2aadf8b5578cb78168fabe51c5769b1aaa38596825cf9ad045ea056a7959;36;142;3200000000000000000;ERC721;Single;0x79fcdef22feed20eddacbb2587640e45491b757f;5264;0xbb771c5a3dcb9633a3bbfb850a66c51a7ad88442;0xc7a3fc4e2618cccab5e01963d7e2a8a208812f59;1;1;
14409858;2022-03-18T10:25:02.000Z;0x3f6859c589bff5e5d14ecba5eb87cdcc3818b8db1de69c25131e6fb7d73b3c35;0x2a7ceedae837e8c24b63dc76c900fdfb76aa19c4097dd555b6df4fd226207d34;161;628;0;ERC721;Single;0x79fcdef22feed20eddacbb2587640e45491b757f;5062;0x10768a339056115e5021662407255782ff1e8bd4;0x9913adfd760358d870c4b52a0d4e04f2f303bd1f;1;1;
14409759;2022-03-18T10:01:38.000Z;0x9edd49e91514a31771b6f5e9f200a881e81c95acfabf832122bd382b153634e8;0x8dc1deef0242ca1f7c3c1abdd84416b1b4de8c1793f15be60e9fc95bd15c5ed3;44;52;3150000000000000000;ERC721;Single;0x79fcdef22feed20eddacbb2587640e45491b757f;9463;0xecd1e3e5531f5494bba65e1788e6c216e7e6bc3d;0x8929cf8b9acfb5f1a6156e67ea573a79f16be090;1;1;
14409724;2022-03-18T09:52:41.000Z;0x2154c314c6b61ded123bac6058623b3bd26e3301a3124624e1e49b196b910374;0x3ea5ecd35c3623282ab11df74a6f0eff86d2448f7722a1c54c8337c6ecfcbdbd;145;211;3150000000000000000;ERC721;Single;0x79fcdef22feed20eddacbb2587640e45491b757f;3754;0x471b24a188053b4efaf17f7526dcfa4771884888;0x94020ea06109f487ce45174cfa4da4513d38e098;1;1;
14409716;2022-03-18T09:49:00.000Z;0x94f5a94ccc880e8fd4f90d02f401977011ac0b8f2414df153fb2113a44fa6c84;0x847bcd5392ac986d30a62497ccea550ba99f57397be40add688274fc8eb361f3;215;458;3100000000000000000;ERC721;Single;0x79fcdef22feed20eddacbb2587640e45491b757f;8381;0xc5990d771481d55ce664c49ca7f84fc46b6a0af0;0x23a37f0de6a39de702213dd63a7735d4b32dc8d8;1;1;
14409702;2022-03-18T09:44:48.000Z;0xcf51bca3b4e20e9f659c8e3916d727ada141d132e4db2aa3839ef67252ca7648;0xa2f6c450a5c15d31ef03b28b3c8809e388f8b9c5a59e5cebf05a20b8f7a0c743;234;481;3250000000000000000;ERC721;Single;0x79fcdef22feed20eddacbb2587640e45491b757f;3793;0x37b321921061a2a80d55c395c48e182128628ab3;0x4ada23a97451e0b43444abe15a2ea50a3e6110f9;1;1;
14409679;2022-03-18T09:40:24.000Z;0x5b2949de41a173d02a5b07c8c74c94e75ab9bdbbc3ad98b91bfbb3f8fe46b6ee;0x88c5aedd129ac83c199f0da35197073265f9a655003373f09b6ca45acfb3300b;131;272;3200000000000000000;ERC721;Single;0x79fcdef22feed20eddacbb2587640e45491b757f;3957;0xeb96efc429d44dc5d0e78c0814a208f967c83dc4;0xa153dcfe203509cf292634ac3bcaf5ca1d4cc517;1;1;
14409676;2022-03-18T09:39:39.000Z;0xd7b07f7296f52f39fb7b8a67a9bb6ed01675f7c5970fed6d3c487a1be33a380a;0x5ede49622cce15cb596b24d8e02dd98897394fdf03688449e4b34be5ba2695b7;35;54;3200000000000000000;ERC721;Single;0x79fcdef22feed20eddacbb2587640e45491b757f;2659;0x53dda0a69992b87e51f0f14b1337281f09a2c8da;0x8eb2a1efe86309c89d831bdd33b4e19ffe903ad3;1;1;
14409676;2022-03-18T09:39:39.000Z;0xd7b07f7296f52f39fb7b8a67a9bb6ed01675f7c5970fed6d3c487a1be33a380a;0x5ae4eebe95503c9fd14eed3ec3011f5b8c52ce925e9e754f86ad94c13447b1cb;33;50;3090000000000000000;ERC721;Single;0x79fcdef22feed20eddacbb2587640e45491b757f;4003;0xb25d13220974927ed4c38e7bb91a170840a3d99f;0x834950205f3d22b3fd05865f8e651cb91f88ba4d;1;1;
14409666;2022-03-18T09:36:42.000Z;0x7f4e9ad2d4294a42656e552e937a87593157c1e660a353fe80f3c6b75ce5d51f;0x16c215ab4e451bce05c809b7303473f5356663217347b302d083d09841384bf2;75;112;3187000000000000000;ERC721;Single;0x79fcdef22feed20eddacbb2587640e45491b757f;1382;0x887b86b6b6957f7bbea88b8cefd392f39236a88c;0x90bf21634c87f406e3bda7cd9d794b88f64a0cf9;1;1;
14409650;2022-03-18T09:32:31.000Z;0x2d648b4eee00c3d04919eb2c9d98c5ad38928528863725a419ed91433208f45d;0xb2cdb8d594cb63f82eedb87d993b3f43d17d11fc7b4a71539a32067b73f39100;93;165;2980000000000000000;ERC721;Single;0x79fcdef22feed20eddacbb2587640e45491b757f;3427;0x9913adfd760358d870c4b52a0d4e04f2f303bd1f;0x73584c8916b3af8210913496f817394ed49ad80d;1;1;
14409648;2022-03-18T09:32:05.000Z;0xa8a42e8f6944c0728654e4a4db9a3193855327cf4d2a0b68647c6b379622649f;0x96807216aabfb0214368f0c25ef8e27ebc49b01416b9c599f92ecd382370173b;148;274;4200000000000000000;ERC721;Single;0x79fcdef22feed20eddacbb2587640e45491b757f;3246;0xd48340d5400ecc1fb5363d13e515973a4a4632a6;0x74ab532d6d4b10598591a1ed3a40e97e5feceebb;1;1;
14409643;2022-03-18T09:31:38.000Z;0x7974ded2fa36a1c668162c3002ef5b4e76b0955bf74b2e74a7b7828117bd1faa;0x5b04914b7576b55b5562110f9d2734766927f3a752fe9d2beb42d81d153a0333;134;232;3169000000000000000;ERC721;Single;0x79fcdef22feed20eddacbb2587640e45491b757f;3849;0x65146e0c4831fb75bce794dedbf267b7c2a376c5;0x07c2af75788814ba7e5225b2f5c951ed161cb589;1;1;
14409641;2022-03-18T09:31:11.000Z;0x25409e5bb119bf9bdb1f16aedfe26b3992b72e8a2f2258dc86d5c7bf6a264f01;0xd5ee2cc98979a5c203dc0b9033f6c57ea9d34b5c806165d4040adef50960d2e1;156;334;0;ERC721;Single;0x79fcdef22feed20eddacbb2587640e45491b757f;9155;0xc532515e8058aa17374e20aa7ee96d299f6b2dd7;0x6c2d38448e53e651a12c081fa0ecf912376fa339;1;1;
14409637;2022-03-18T09:30:55.000Z;0xe14a32c16569dcdb32d4a9637d790f9b19981129e6886de305df0d41ab27d550;0x6967f1298503e025d28100ac9dc06a3ada5fad3b4ef1ed1f95e8f1dfb316c34a;18;33;0;ERC721;Single;0x79fcdef22feed20eddacbb2587640e45491b757f;9471;0x29b79ad1730dc87b5923d47554436501b5d05b84;0x88341d1a8f672d2780c8dc725902aae72f143b0c;1;1;
14409628;2022-03-18T09:28:38.000Z;0xdcc74da9532d6eb6c692a7910996f7cf98688aef0377d6c4845427b4c574a0ca;0x33c689c358ec92d64abc1999f2d8715158082b35579ea3cce0ad0fe9cebc356b;266;529;6000000000000000000;ERC721;Single;0x79fcdef22feed20eddacbb2587640e45491b757f;9365;0x74ab532d6d4b10598591a1ed3a40e97e5feceebb;0x07c2af75788814ba7e5225b2f5c951ed161cb589;1;1;
14409628;2022-03-18T09:28:38.000Z;0xdcc74da9532d6eb6c692a7910996f7cf98688aef0377d6c4845427b4c574a0ca;0x33c689c358ec92d64abc1999f2d8715158082b35579ea3cce0ad0fe9cebc356b;266;526;6000000000000000000;ERC721;Single;0x79fcdef22feed20eddacbb2587640e45491b757f;3517;0x74ab532d6d4b10598591a1ed3a40e97e5feceebb;0x07c2af75788814ba7e5225b2f5c951ed161cb589;1;1;
14409614;2022-03-18T09:24:37.000Z;0xf4e8ebb86e6dbc1c0113f1b62f0fc94a42712cabb246c752a0db8fc6832993fa;0xe0f64c7c99419b5ee5f818fa668250e88252d0c95242621cce06008ac99c3ad7;142;336;3050000000000000000;ERC721;Single;0x79fcdef22feed20eddacbb2587640e45491b757f;3740;0x648174333697082875c3187c6c2571d562b422c5;0x834950205f3d22b3fd05865f8e651cb91f88ba4d;1;1;
14409607;2022-03-18T09:22:50.000Z;0xfd0cc6dcfd41de6f92752be8513f8a9cf434f305f85eaa616455e7d418051847;0x74e559d876db71159a0c8c6c7b7b04bf6bf798c25973106f5c5d4cf90a81c20a;85;109;3799999999900000000;ERC721;Single;0x79fcdef22feed20eddacbb2587640e45491b757f;1289;0x89c5b18bcb7ae23eab3fd7ee0ad80c6837565a23;0x8929cf8b9acfb5f1a6156e67ea573a79f16be090;1;1;
14409570;2022-03-18T09:14:31.000Z;0xcdb601def14c2eb3501687a30baf8d3ba45bd3202d1f0922c74bb138f671d341;0xb660a8bf084f93e1b87b15deda01e7557276151f7a923093104fa434b7973f22;63;78;44349999955550000000;ERC721;Single;0x79fcdef22feed20eddacbb2587640e45491b757f;2693;0x83c8f28c26bf6aaca652df1dbbe0e1b56f8baba2;0xc76eaae92d01525798c1c590fe68a73d28e8bb34;1;1;
14409570;2022-03-18T09:14:31.000Z;0xcdb601def14c2eb3501687a30baf8d3ba45bd3202d1f0922c74bb138f671d341;0xb660a8bf084f93e1b87b15deda01e7557276151f7a923093104fa434b7973f22;63;74;44349999955550000000;ERC721;Single;0x79fcdef22feed20eddacbb2587640e45491b757f;2693;0xa93650cfaaff0ebf04f15a0a4fa0c97d80b54905;0x83c8f28c26bf6aaca652df1dbbe0e1b56f8baba2;1;1;
14409570;2022-03-18T09:14:31.000Z;0xcdb601def14c2eb3501687a30baf8d3ba45bd3202d1f0922c74bb138f671d341;0xb660a8bf084f93e1b87b15deda01e7557276151f7a923093104fa434b7973f22;63;72;44349999955550000000;ERC721;Single;0x79fcdef22feed20eddacbb2587640e45491b757f;2143;0x83c8f28c26bf6aaca652df1dbbe0e1b56f8baba2;0xc76eaae92d01525798c1c590fe68a73d28e8bb34;1;1;
14409570;2022-03-18T09:14:31.000Z;0xcdb601def14c2eb3501687a30baf8d3ba45bd3202d1f0922c74bb138f671d341;0xb660a8bf084f93e1b87b15deda01e7557276151f7a923093104fa434b7973f22;63;68;44349999955550000000;ERC721;Single;0x79fcdef22feed20eddacbb2587640e45491b757f;2143;0xb33502867fd6c6bef8555e0431871b916767ea77;0x83c8f28c26bf6aaca652df1dbbe0e1b56f8baba2;1;1;
14409570;2022-03-18T09:14:31.000Z;0xcdb601def14c2eb3501687a30baf8d3ba45bd3202d1f0922c74bb138f671d341;0xb660a8bf084f93e1b87b15deda01e7557276151f7a923093104fa434b7973f22;63;65;44349999955550000000;ERC721;Single;0x79fcdef22feed20eddacbb2587640e45491b757f;2883;0xc17b2b0e69954b4a12eb68a26f32487b53c0b11a;0xc76eaae92d01525798c1c590fe68a73d28e8bb34;1;1;
14409570;2022-03-18T09:14:31.000Z;0xcdb601def14c2eb3501687a30baf8d3ba45bd3202d1f0922c74bb138f671d341;0xb660a8bf084f93e1b87b15deda01e7557276151f7a923093104fa434b7973f22;63;62;44349999955550000000;ERC721;Single;0x79fcdef22feed20eddacbb2587640e45491b757f;3511;0x57a6e82b56b33c93e620b3b271757c4c9ad728db;0xc76eaae92d01525798c1c590fe68a73d28e8bb34;1;1;
14409570;2022-03-18T09:14:31.000Z;0xcdb601def14c2eb3501687a30baf8d3ba45bd3202d1f0922c74bb138f671d341;0xb660a8bf084f93e1b87b15deda01e7557276151f7a923093104fa434b7973f22;63;59;44349999955550000000;ERC721;Single;0x79fcdef22feed20eddacbb2587640e45491b757f;5051;0xe4e9ba35dabdf5fb66dcb68d25baf0f7ee27acf9;0xc76eaae92d01525798c1c590fe68a73d28e8bb34;1;1;
14409570;2022-03-18T09:14:31.000Z;0xcdb601def14c2eb3501687a30baf8d3ba45bd3202d1f0922c74bb138f671d341;0xb660a8bf084f93e1b87b15deda01e7557276151f7a923093104fa434b7973f22;63;56;44349999955550000000;ERC721;Single;0x79fcdef22feed20eddacbb2587640e45491b757f;5816;0x494d36925644a66737c3cfe8f6d1ffb8768c9941;0xc76eaae92d01525798c1c590fe68a73d28e8bb34;1;1;
14409570;2022-03-18T09:14:31.000Z;0xcdb601def14c2eb3501687a30baf8d3ba45bd3202d1f0922c74bb138f671d341;0xb660a8bf084f93e1b87b15deda01e7557276151f7a923093104fa434b7973f22;63;53;44349999955550000000;ERC721;Single;0x79fcdef22feed20eddacbb2587640e45491b757f;6618;0xc4851dee24da2046e144d8f71b18c19bd75b73b4;0xc76eaae92d01525798c1c590fe68a73d28e8bb34;1;1;
14409570;2022-03-18T09:14:31.000Z;0xcdb601def14c2eb3501687a30baf8d3ba45bd3202d1f0922c74bb138f671d341;0xb660a8bf084f93e1b87b15deda01e7557276151f7a923093104fa434b7973f22;63;50;44349999955550000000;ERC721;Single;0x79fcdef22feed20eddacbb2587640e45491b757f;8334;0x3a8ec68267b4448212b3c8fc561825a77d4ef0c2;0xc76eaae92d01525798c1c590fe68a73d28e8bb34;1;1;
14409570;2022-03-18T09:14:31.000Z;0xcdb601def14c2eb3501687a30baf8d3ba45bd3202d1f0922c74bb138f671d341;0xb660a8bf084f93e1b87b15deda01e7557276151f7a923093104fa434b7973f22;63;47;44349999955550000000;ERC721;Single;0x79fcdef22feed20eddacbb2587640e45491b757f;8523;0xbb323cd5544dfc50764625000e2a5f43e2f44250;0xc76eaae92d01525798c1c590fe68a73d28e8bb34;1;1;
14409570;2022-03-18T09:14:31.000Z;0xcdb601def14c2eb3501687a30baf8d3ba45bd3202d1f0922c74bb138f671d341;0xb660a8bf084f93e1b87b15deda01e7557276151f7a923093104fa434b7973f22;63;44;44349999955550000000;ERC721;Single;0x79fcdef22feed20eddacbb2587640e45491b757f;9819;0x48f0efe12a93d43fbf81d1fff7c22b4b0a06661e;0xc76eaae92d01525798c1c590fe68a73d28e8bb34;1;1;
14409570;2022-03-18T09:14:31.000Z;0xcdb601def14c2eb3501687a30baf8d3ba45bd3202d1f0922c74bb138f671d341;0xb660a8bf084f93e1b87b15deda01e7557276151f7a923093104fa434b7973f22;63;41;44349999955550000000;ERC721;Single;0x79fcdef22feed20eddacbb2587640e45491b757f;6882;0xd5f6812971692117f581796147d2d3a2a579737c;0xc76eaae92d01525798c1c590fe68a73d28e8bb34;1;1;
14409570;2022-03-18T09:14:31.000Z;0xcdb601def14c2eb3501687a30baf8d3ba45bd3202d1f0922c74bb138f671d341;0xb660a8bf084f93e1b87b15deda01e7557276151f7a923093104fa434b7973f22;63;38;44349999955550000000;ERC721;Single;0x79fcdef22feed20eddacbb2587640e45491b757f;9768;0xc7c6dce540024173c64453ab4470a25d34de3fbb;0xc76eaae92d01525798c1c590fe68a73d28e8bb34;1;1;
14409570;2022-03-18T09:14:31.000Z;0xcdb601def14c2eb3501687a30baf8d3ba45bd3202d1f0922c74bb138f671d341;0xb660a8bf084f93e1b87b15deda01e7557276151f7a923093104fa434b7973f22;63;35;44349999955550000000;ERC721;Single;0x79fcdef22feed20eddacbb2587640e45491b757f;8309;0x54b174179ae825ed630da40b625bb3c883cd40ae;0xc76eaae92d01525798c1c590fe68a73d28e8bb34;1;1;
14409570;2022-03-18T09:14:31.000Z;0xcdb601def14c2eb3501687a30baf8d3ba45bd3202d1f0922c74bb138f671d341;0xb660a8bf084f93e1b87b15deda01e7557276151f7a923093104fa434b7973f22;63;32;44349999955550000000;ERC721;Single;0x79fcdef22feed20eddacbb2587640e45491b757f;6382;0xbce5bccf9ddbf18b3c4b25b9751036eabccd1d12;0xc76eaae92d01525798c1c590fe68a73d28e8bb34;1;1;
14409570;2022-03-18T09:14:31.000Z;0xcdb601def14c2eb3501687a30baf8d3ba45bd3202d1f0922c74bb138f671d341;0xb660a8bf084f93e1b87b15deda01e7557276151f7a923093104fa434b7973f22;63;29;44349999955550000000;ERC721;Single;0x79fcdef22feed20eddacbb2587640e45491b757f;2277;0xfc2da59188ef5717e23891c0613e8102615bb84c;0xc76eaae92d01525798c1c590fe68a73d28e8bb34;1;1;
14409434;2022-03-18T08:48:37.000Z;0xb621d2ec8cfe140223d094515440215f1d5fcfd470f15cc234f17fca65b14c59;0x84412f869af449a8c3dc9024b9d8944d47aaaec9a1c9bee3de2f13d4e6718402;108;146;0;ERC721;Single;0x79fcdef22feed20eddacbb2587640e45491b757f;1984;0x30e474d8bf65c9642ad297e83bf389ec51b674c9;0xa601802e8a12e85b25d0664e72c99e58a691fd9a;1;1;
14409432;2022-03-18T08:47:49.000Z;0x905f4cb33302f3fded06b2777e52a4147f00c995de94e663e88cc282ada82cc3;0x47107f4913f6135d395ad2e29e40a3761e48f251d8a5bc915ac49038b01453de;284;574;2900000000000000000;ERC721;Single;0x79fcdef22feed20eddacbb2587640e45491b757f;7143;0x444373add9432363680e5ae6233ff71383effe45;0xa496b117694823fedc9254f7ff0d723d015f24c4;1;1;
14409420;2022-03-18T08:46:03.000Z;0x50274f85638aca9b6773ce11f124fe64bb2b10ba9d608d25f5f26e30e183e50d;0x0fd7d8fe4bf599a0966d9e2860ca30a46b14dadf857de9b50e4823bea4369899;110;151;0;ERC721;Single;0x79fcdef22feed20eddacbb2587640e45491b757f;5315;0x30e474d8bf65c9642ad297e83bf389ec51b674c9;0xa601802e8a12e85b25d0664e72c99e58a691fd9a;1;1;
14409394;2022-03-18T08:41:09.000Z;0x67a17771b4d2d87ede210aa3ebc2d8564fdb73be60e02471af4ac13518d903ee;0xee2830c3ef8807c218e00543a39398937517de2620d903bb4a522da446114b6e;16;11;2700000000000000000;ERC721;Single;0x79fcdef22feed20eddacbb2587640e45491b757f;2258;0x16834cd33d9e1ccc5a8cbd18d2598765a060c954;0x418cd73af8131dc641c7a79147ff41741317f9a3;1;1;
14409377;2022-03-18T08:36:52.000Z;0xf58f858bd7c6691b4b35873036701ddabc8c057a5dd1101d794b667623ec6076;0x76271439d9c08ca592cec0e2d5fabb2008c5011cbdfda7ac522fbd7e232cbf0d;151;239;2740000000000000000;ERC721;Single;0x79fcdef22feed20eddacbb2587640e45491b757f;6382;0x0d294da2c6582d6c0d80812a16ad5f3a9276fac1;0xbce5bccf9ddbf18b3c4b25b9751036eabccd1d12;1;1;
14409362;2022-03-18T08:33:29.000Z;0x26132050afe032d30fbd386fee8e8d4e047633101e585dbd004adae6fbbe8f4e;0xb2880166b2688d9e7ae4030741fb2b0862dad49111c302eb19921bf5b1ace1ff;56;98;2790000000000000000;ERC721;Single;0x79fcdef22feed20eddacbb2587640e45491b757f;1984;0x1cf56fba7cc976f703a06441fdca08b8e95ff6dd;0x30e474d8bf65c9642ad297e83bf389ec51b674c9;1;1;
