tweet_id;tweet_user_screen_name;tweet_timestamp;tweet_full_text;tweet_retweet_count;tweet_favorite_count;tweet.user.followers_count
1,50E+18;BookGamesBotv2;2022-03-11 12:06:00;"b""'Curiosity...See It Through #41091' was just purchased for 0.43ETH (~$1120.0)\nBuyer: 0xc744eed3624e1adc940fff3d0708f5f0bf0219b7\nhttps://t.co/07pR88Vu5n\n#BookGames #VeeFriends https://t.co/mYiA730ZqN""";0;0;1635
1,50E+18;Davidlehnert5;2022-03-11 12:07:00;b'@alwaystirednfts Timelaps looks crazy @JAMPZER @nullinger @veefriends';0;2;80
1,50E+18;BookGamesBotv2;2022-03-11 12:08:00;"b""'Empathy...Drink It! #32019' was just purchased for 0.43ETH (~$1120.0)\nBuyer: 0xc744eed3624e1adc940fff3d0708f5f0bf0219b7\nhttps://t.co/GW3IqvNQsk\n#BookGames #VeeFriends https://t.co/wDoiyUVIsQ""";0;0;1635
1,50E+18;RayBruce_;2022-03-11 12:08:00;b'@weecentlai @jul1keller @veefriends @garyvee Thank you Weecent!! \nLove your OG Veefriend Story!';0;1;1369
1,50E+18;BookGamesBotv2;2022-03-11 12:09:00;"b""'Curiosity...See It Through #75789' was just purchased for 0.69ETH (~$1790.0)\nBuyer: 0x408afbf8a2513f71320e3e056eb1d2178109b08f\nhttps://t.co/7yF0U8vEZl\n#BookGames #VeeFriends https://t.co/UOqRHAkyGc""";0;0;1635
1,50E+18;shimxnto;2022-03-11 12:12:00;b'@veefriends Love em all';0;0;1892
1,50E+18;BookGamesBotv2;2022-03-11 12:17:00;"b""'Empathy...Drink It! #36827' was just purchased for 0.4ETH (~$1050.0)\nBuyer: 0xc1f57690c16bc1b11fc3556c53c43b8ec7e8be38\nhttps://t.co/aWsZP06sif\n#BookGames #VeeFriends https://t.co/0opo9y9ylI""";0;0;1635
1,50E+18;UFukster;2022-03-11 12:20:00;b'@gabnft_official @garyvee @veefriends Funny how some People miss the Boat \xf0\x9f\x9a\xa4 @garyvee  \xf0\x9f\xa4\xa3';0;1;107
1,50E+18;JCourageNFT;2022-03-11 12:21:00;b'@lsutiger95 @garyvee @veefriends Some Ohtani graded, I have a small collection of autos, I can post up. Was going to go through those today and see what if sell. Pulled a pretty nice Buster Posey auto and I\xe2\x80\x99m still unsure if I sell or hold till HOF';0;2;223
1,50E+18;JCourageNFT;2022-03-11 12:21:00;b'@fattisimus @garyvee @veefriends Do it!!';0;0;223
1,50E+18;djsmeadows;2022-03-11 12:22:00;b'Where\xe2\x80\x99s all the @veefriends @alienfrens and @Cosmodinos at?\n\nYou on board with @DourDarcelsNFT yet\xe2\x80\xa6.\n\nCheck them out if you haven\xe2\x80\x99t already @garyvee, take a break from BG burn for a second and load up \xf0\x9f\x92\x9a https://t.co/p1uLkveIAW';0;13;1593
1,50E+18;BookGamesBotv2;2022-03-11 12:22:00;"b""'Your Ability To Be Accountable Counts #68343' was just purchased for 0.39ETH (~$1020.0)\nBuyer: 0x34a776f4d26bdaf9f943031cb1c638e6c91efe6c\nhttps://t.co/tuytLccWAo\n#BookGames #VeeFriends https://t.co/16NROBOxny""";0;0;1635
1,50E+18;weecentlai;2022-03-11 12:24:00;b'@RayBruce_ @jul1keller @veefriends @garyvee Thank you Ray you\xe2\x80\x99re super kind \xf0\x9f\x92\x9c';0;1;3000
1,50E+18;BookGamesBotv2;2022-03-11 12:25:00;"b""'Self-Awa #118766' was just purchased for 0.43ETH (~$1110.0)\nBuyer: 0x631e543c4afe47c25e26ed0ca0c022157f72c21b\nhttps://t.co/yWpTSevQgG\n#BookGames #VeeFriends https://t.co/FxwF1aEiaB""";0;0;1635
1,50E+18;nooffseasoncard;2022-03-11 12:26:00;b'@zerocoolcards when will we know if we won the @veefriends release?';0;0;3283
1,50E+18;weecentlai;2022-03-11 12:29:00;b'@whatsinside @veefriends @garyvee YES!! Let\xe2\x80\x99s gooooo https://t.co/AfofQDVSH2';0;0;3000
1,50E+18;projectgreeneth;2022-03-11 12:29:00;"b""@imjonlacey @veefriends @garyvee always good to hodl a few for the future. but I wouldn't want to miss vf2 new characters""";0;1;2299
1,50E+18;Londoncryptoex;2022-03-11 12:30:00;b'Gary Vaynerchuk Drops Info on Upcoming VeeFriends Series 2 Launch https://t.co/QXkEnXIXVO #CRYPTO #DeFi #NFT #NFTs #Bitcoin #Altcoins #Metaverse #DAOs #Cryptonews #Bitcoinnews #Blockchain #ETH';0;0;404
1,50E+18;weecentlai;2022-03-11 12:32:00;b'@cactusgentlmn @veefriends Thank you my friend \xf0\x9f\x92\x9a';0;0;3000
1,50E+18;weecentlai;2022-03-11 12:33:00;b'@BaklajanNFT @veefriends @garyvee Thank you Baki \xf0\x9f\x92\x9a';0;0;3000
1,50E+18;weecentlai;2022-03-11 12:34:00;b'@ShyloxNft @veefriends Thank you Shailu \xf0\x9f\x92\x9a';0;0;3000
1,50E+18;weecentlai;2022-03-11 12:34:00;b'@RickyDebler @veefriends Really unreal \xe2\x9d\xa4\xef\xb8\x8f';0;1;3000
1,50E+18;muzverse;2022-03-11 12:38:00;b'@veefriends Is this some Pokemon Evolution thing??\xf0\x9f\xa7\x90';0;0;332
1,50E+18;BookGamesBotv2;2022-03-11 12:40:00;"b""'Curiosity...See It Through #11045' was just purchased for 0.39ETH (~$1030.0)\nBuyer: 0x3da2a988a18668814d30e772dae4634414e67dbd\nhttps://t.co/VkOkOEeXcJ\n#BookGames #VeeFriends https://t.co/PGQ1iXUd3y""";0;0;1635
1,50E+18;Smecera1;2022-03-11 12:40:00;b'@jul1keller @veefriends @garyvee my first nft as well! Cant wait to see you all at veecon https://t.co/65oNVJieZl';0;2;233
1,50E+18;JonnyConnects;2022-03-11 12:47:00;b'Public Sale now LIVE\xf0\x9f\x92\x8e Mint your HouseHeads NFT directly: https://t.co/DOYUE0rtbD \nPartners  @DJRogerSanchez @Rarible \xe2\x9c\x85\n\n#bayc #doodles #cryptopunks #garyvee #veefriends #sxsw #mayc #hapebeast #opensea #nft #nftmint #nftpublicsale #nftsale #nftart #rogersanchez #djrogersanchez https://t.co/vNcJCFiuxh';2;3;4061
1,50E+18;JpegPrincess;2022-03-11 12:48:00;b'Public Sale now LIVE\xf0\x9f\x92\x8e Mint your HouseHeads NFT directly: https://t.co/ONjgnnovMA Partners  @DJRogerSanchez @Rarible \xe2\x9c\x85\n\n#bayc #doodles #cryptopunks #garyvee #veefriends #sxsw #mayc #hapebeast #opensea #nft #nftmint #nftpublicsale #nftsale #nftart #rogersanchez #djrogersanchez https://t.co/aTr4YRIqBy';1;2;4
1,50E+18;strongmfer;2022-03-11 12:50:00;"b""Goal till 2030: Own as much NFTs from @ArchanNair @Reuben_Wu @Ruben_Fro @larvalabs @yugalabs @sartoshi_nft @veefriends as i can.\ni hope the list won't get much longer \xf0\x9f\x99\x88 massive fomo rn""";0;10;1653
1,50E+18;MetaTrax;2022-03-11 12:51:00;b'Public Sale now LIVE\xf0\x9f\x92\x8e Mint your HouseHeads NFT directly: https://t.co/wdrP8nP9Ur Partners  @DJRogerSanchez @Rarible \xe2\x9c\x85\n\n#bayc #doodles #cryptopunks #garyvee #veefriends #sxsw #mayc #hapebeast #opensea #nft #nftmint #nftpublicsale #nftsale #nftart #rogersanchez #djrogersanchez https://t.co/k0DYzurBco';1;2;247
1,50E+18;MetaTrax;2022-03-11 12:56:00;b'\xf0\x9f\x92\x8e Public Sale now LIVE\xf0\x9f\x92\x8e Mint your HouseHeads NFT directly: https://t.co/wdrP8o6Lj1 \nPartners  @DJRogerSanchez @Rarible \xe2\x9c\x85\n\n#bayc #doodles #cryptopunks #garyvee #veefriends #sxsw #mayc #hapebeast #opensea https://t.co/bweA0jMoGM';2;6;247
1,50E+18;sh4nksy_nft;2022-03-11 12:59:00;b'\xf0\x9f\x92\x8e Public Sale now LIVE\xf0\x9f\x92\x8e Mint your HouseHeads #NFT directly: https://t.co/1PG0qLzMdq \nPartners  @DJRogerSanchez @Rarible \xe2\x9c\x85\n\n#bayc #doodles #cryptopunks #garyvee #veefriends #sxsw #mayc #hapebeast #opensea #nftsale #nftmint #NFTCollection #NFTCommumity https://t.co/QMWKoE2lwi';2;6;294
1,50E+18;UpnftCo;2022-03-11 13:00:00;b'TOP 5 VOLUME \nBoredApeYachtClub @BoredApeYC - 1834.83 ETH \nCloneX @RTFKTstudios - 719.84 ETH \n#LetsWalk @deekaymotion - 609.32 ETH \nVeeFriends @veefriends - 465.99 ETH \nThe Sandbox Official Open Sea Store @thesandboxgame - 363.81 ETH';0;0;870
1,50E+18;alphafivebot;2022-03-11 13:01:00;b'#VeeFriends #BookGames Hourly Update\n\nAverage Price: 0.437977 $ETH\n14 sales from 6 unique buyers\n\nHighest Sale:\nCuriosity...See It Through #75789 was purchased for 0.688000 $ETH https://t.co/ISLKl7KpOS';0;0;25
1,50E+18;BookGamesBotv2;2022-03-11 13:08:00;"b""'Kind Fucking Candor #27831' was just purchased for 0.39ETH (~$1030.0)\nBuyer: 0x08d02488c97855325cb7fb705bbd766416eac017\nhttps://t.co/vYiCgbIBFL\n#BookGames #VeeFriends https://t.co/aJMaaAlBsq""";0;0;1635
1,50E+18;cr_HENDERSON;2022-03-11 13:09:00;b'@itsdaveynft @veefriends @garyvee Well I guess my $50 isn\xe2\x80\x99t getting it done.';0;2;270
1,50E+18;mohitmadaan;2022-03-11 13:10:00;b'@lelepons @veefriends series 1';0;3;867
1,50E+18;BookGamesBotv2;2022-03-11 13:11:00;"b""'Self-Awa #23182' was just purchased for 0.39ETH (~$1040.0)\nBuyer: 0xf8866211ba06c49589d17998358c4d247f97af81\nhttps://t.co/bZ3XIduTeV\n#BookGames #VeeFriends https://t.co/9x3mb0fQV6""";0;0;1635
1,50E+18;mohitmadaan;2022-03-11 13:11:00;b'@msupace02 @veefriends @jeremyknowsVF @Corso52 @garyvee @krainak 55,000 supply 8 eth floor seems over priced';0;6;867
1,50E+18;BookGamesBotv2;2022-03-11 13:13:00;"b""'Curiosity...See It Through #101305' was just purchased for 0.39ETH (~$1030.0)\nBuyer: 0x854e48a82aa275bcd947ccd738f0f76bcc31d02f\nhttps://t.co/H5ZSfR7S6T\n#BookGames #VeeFriends https://t.co/wvscU3F1CI""";0;0;1635
1,50E+18;YveNft;2022-03-11 13:15:00;b'@garyvee @veefriends Wish I could afford one \xf0\x9f\x99\x83 super cool project tho, love the different creatures \xf0\x9f\x99\x8c\xf0\x9f\x8f\xbc we love different creatures too, here\xe2\x80\x99s our new guy  \xf0\x9f\xa5\xb0 https://t.co/xps4W0gNkN';0;2;670
1,50E+18;BookGamesBotv2;2022-03-11 13:15:00;"b""'Empathy...Drink It! #43506' was just purchased for 0.4ETH (~$1050.0)\nBuyer: 0x854e48a82aa275bcd947ccd738f0f76bcc31d02f\nhttps://t.co/YhZMCbs1zB\n#BookGames #VeeFriends https://t.co/lotGazMVez""";0;0;1635
1,50E+18;BookGamesBotv2;2022-03-11 13:17:00;"b""'Patience Helps You Get Fed Instead Of Slaughtered #78102' was just purchased for 0.4ETH (~$1060.0)\nBuyer: 0x854e48a82aa275bcd947ccd738f0f76bcc31d02f\nhttps://t.co/GHsjq5fkGO\n#BookGames #VeeFriends https://t.co/lizP1O8poa""";0;0;1635
1,50E+18;BookGamesBotv2;2022-03-11 13:17:00;"b""'Self-Awa #59258' was just purchased for 0.4ETH (~$1060.0)\nBuyer: 0x854e48a82aa275bcd947ccd738f0f76bcc31d02f\nhttps://t.co/pfPrfFDPfh\n#BookGames #VeeFriends https://t.co/rIxsYFGN4f""";0;0;1635
1,50E+18;BookGamesBotv2;2022-03-11 13:17:00;"b""'Ambition At The Highest Level #17986' was just purchased for 0.4ETH (~$1060.0)\nBuyer: 0x854e48a82aa275bcd947ccd738f0f76bcc31d02f\nhttps://t.co/2KUMJqVNf4\n#BookGames #VeeFriends https://t.co/rDR2UBBOvz""";0;0;1635
1,50E+18;Toomeyy;2022-03-11 13:17:00;b'@veefriends are you still allowing vendors to sign up for veecon?';0;0;492
1,50E+18;Pixel_League11;2022-03-11 13:19:00;b'@Vitalz1000 @garyvee @foxfamnft @veefriends hey friend \xf0\x9f\x91\x89check my collection\xf0\x9f\x91\x88 \xf0\x9f\x92\xafbuy 1 and get 4 benefits \xf0\x9f\x92\xaf';0;0;564
1,50E+18;chipcrums;2022-03-11 13:20:00;b'Have you tried eating the bullfrog?  https://t.co/Awo10FYZJq #NFTCollection @garyvee #NFTCommumity #VeeFriends #veefriends2 #BookGames #BAYC';0;2;370
1,50E+18;tomfarrencrypto;2022-03-11 13:20:00;"b""@msupace02 @veefriends @jeremyknowsVF @Corso52 @garyvee @krainak 5 galaxy frames ready to burn for a vf2. I'll take 8eth \xf0\x9f\x98\x84""";0;2;1267
1,50E+18;ryantanyag;2022-03-11 13:21:00;b'@garyvee GM!! someday ill be a proud VeeFriends holder and make my mama proud!';0;4;141
1,50E+18;ExperiencedAxis;2022-03-11 13:22:00;b'@1404RMXY340 @veefriends Just joined, thanks for the advice';0;1;23
1,50E+18;TheDevilsWine;2022-03-11 13:23:00;b'Burn Sale at Noon EST TODAY 3/11 \xf0\x9f\x94\xa5\xf0\x9f\xaa\xb5\xf0\x9f\x94\xa5\xf0\x9f\xaa\xb5\xf0\x9f\x94\xa5\xf0\x9f\xaa\xb5\xf0\x9f\x94\xa5\n\n#veecon #bookgames #nft #veefriends https://t.co/E0GNcDx0lp';0;4;10
1,50E+18;KevinNathanson;2022-03-11 13:25:00;b'\xe2\x80\x9cI\xe2\x80\x99m building f****** Disney\xe2\x80\x9d - @garyvee on @veefriends. Are you ready for Series 2? I am. #BookGames \xf0\x9f\x93\x9a';0;4;292
1,50E+18;trawtheillest;2022-03-11 13:25:00;b'@garyvee good morning Gary. How many retweets for an @veefriends series 2 WL?';0;0;752
1,50E+18;Demese21;2022-03-11 13:26:00;"b""@Storks_NFT @elonmusk @justinbieber @jtimberlake @veefriends @KendallJenner It's a desire for life\xf0\x9f\x9a\x80""";0;1;2
1,50E+18;dontfeedtheSK;2022-03-11 13:26:00;b'@KevinNathanson @garyvee @veefriends Let\xe2\x80\x99s get it bro!';0;1;1445
1,50E+18;BookGamesBotv2;2022-03-11 13:27:00;"b""'Tenacity Helps You Get There #10638' was just purchased for 0.43ETH (~$1140.0)\nBuyer: 0xa932e3ce70f9148ee82ff7f78c9a4c8ef93cd4d4\nhttps://t.co/5PD3RF3DgY\n#BookGames #VeeFriends https://t.co/TDEohPQK2z""";0;0;1635
1,50E+18;dougyountjr;2022-03-11 13:29:00;b'@VeVeMints @veve_official @Disney Send this to @garyvee @veefriends ask him to make his artwork an NFT';0;0;237
1,50E+18;garyvee;2022-03-11 13:29:00;b'Morning alpha in here https://t.co/ToS7tgWz63 if it\xe2\x80\x99s first time in the discord - say \xe2\x80\x9chi 1st visit\xe2\x80\x9d when you enter \xf0\x9f\x92\x9c https://t.co/8BqfkQJ1sd';69;593;3056841
1,50E+18;theluvjonze;2022-03-11 13:34:00;b'@veefriends Mannnn where\xe2\x80\x99s mah Turkey \xf0\x9f\xa6\x83';0;0;1361
1,50E+18;Orlando62008823;2022-03-11 13:35:00;b'@msupace02 @veefriends @jeremyknowsVF @Corso52 @garyvee @krainak yes you keep accumulating as much as possible... too many thinking about tomorrow and not thinking about next year...the game is just beginning..the Veefriends 2 advantage was just the beginning.';0;2;1346
1,50E+18;BookGamesBotv2;2022-03-11 13:36:00;"b""'Love of Optimism #91238' was just purchased for 0.49ETH (~$1300.0)\nBuyer: 0x99c68a628f4397c014cd2096ce564f711c404831\nhttps://t.co/0l9wIQyzQf\n#BookGames #VeeFriends https://t.co/fz1WFG3msy""";0;0;1635
1,50E+18;metadannyeth;2022-03-11 13:39:00;b'GM. Today is going to be a good day. Got a good feeling I\xe2\x80\x99ll be getting a @zerocoolcards box today. And @garyvee thinking my card game bidding style is on point. Today will be a good day. \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbb @veefriends https://t.co/LC9a0HzejR';0;8;506
1,50E+18;mechitob;2022-03-11 13:39:00;b'@metadannyeth @zerocoolcards @garyvee @veefriends Morning';0;1;2405
1,50E+18;msupace02;2022-03-11 13:39:00;b'@mohitmadaan @veefriends @jeremyknowsVF @Corso52 @garyvee @krainak I was referencing the 3,300 New VF2 Characters and I can\xe2\x80\x99t speak for everyone but the 5 rainbow frames I\xe2\x80\x99m burning are currently valued at 3.33 ETH.  I know it\xe2\x80\x99s never guaranteed what the value of these tokens peak at, but I feel like it might be a reasonable ceiling.';0;3;352
1,50E+18;ValFalkowski;2022-03-11 13:39:00;b'@hedonist1 @zerocoolcards @veefriends @garyvee I follow Gary since May 2020, he change my life and $ is not an issue anymore, start implementing faster, speed is important';0;0;2044
1,50E+18;BeCuriousMOTIV1;2022-03-11 13:43:00;b'garyvee: Morning alpha in here https://t.co/g9neSSpvlo if it\xe2\x80\x99s first time in the discord - say \xe2\x80\x9chi 1st visit\xe2\x80\x9d when you enter \xf0\x9f\x92\x9c https://t.co/JoitCbIaqI #garyvee #garyvaynerchuck';0;1;534
1,50E+18;msupace02;2022-03-11 13:44:00;b'@Orlando62008823 @veefriends @jeremyknowsVF @Corso52 @garyvee @krainak Which would you sell first VF2 mint or VF2 new characters?';0;2;352
1,50E+18;orlandojvc92;2022-03-11 13:46:00;"b""@garyvee @veefriends Heeey gary. I know You actually never going to read thiis!!. But if i get luck and You read!i own a hamburguer delivery!! I Will like to have a restaurant i can't afford. I want to know if You can helpme tomake the face of the restaurant your NFT. SO i can make My Dream come true""";0;1;4
1,50E+18;brunoromania;2022-03-11 13:47:00;b'@garyvee Agree! When the price of ETH will be above 15k it will be so so hard to change top 10 and @veefriends is up there';0;0;71
1,50E+18;nftbossalert;2022-03-11 13:48:00;b'Collection: VeeFriends\nCheerful Chipmunk was bought\nPrice: 15.5 ETH ($41095.31) \nSeller: dudotx\nBuyer: Unnamed\nhttps://t.co/VeGnMTHjNl\n#VFT #NFTSales #NFTWhale https://t.co/Y2lVL5BXxm';0;0;1406
1,50E+18;PhilippeIze;2022-03-11 13:48:00;b'@metadannyeth @zerocoolcards @garyvee @veefriends Happy for you Danny! That was an epic top bid.  Wish I did one that high!';0;1;619
1,50E+18;EDayWorkoutMan;2022-03-11 13:49:00;b'@LegenDOGary @veefriends What\xe2\x80\x99s up bro? Haven\xe2\x80\x99t been on discord in minute \xf0\x9f\x91\x80';0;0;3335
1,50E+18;MetaTradesBot;2022-03-11 13:50:00;"b'#nft sold! \xf0\x9f\x96\xbc \xf0\x9f\xa4\x9d \xf0\x9f\x92\xb0\n            \nItem number 1760 from the collection ""VeeFriends"" \n            \nPrice: 15.5 Ether [$41204.43]\n\n\xf0\x9f\x93\x89 Collection price has plunged -8.94% over the past month\nhttps://t.co/Zb5KSOlgbx'";0;1;103
1,50E+18;LankaDoc;2022-03-11 13:50:00;b'Guys this artists need 50 more followers to get whitelisted give him a follow.\n\n#NFT #nftcollectors #NFTGiveaway #NFTCommumity #NFTCommunity #NFTcollections #rarible #opensea #atomichub #etherium #solana #bnb #bitcoin #VeeFriends https://t.co/0VoYfAmmTS';0;0;608
1,50E+18;ajpeacockk;2022-03-11 13:52:00;"b""@W91Yj @zerocoolcards @veefriends 500 wasn't whale \xf0\x9f\xa4\xb7\xf0\x9f\x8f\xbc\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f""";0;0;27
1,50E+18;Unshakeable_M;2022-03-11 13:53:00;"b'@jeremyknowsVF @DataNFT_ @veefriends @garyvee Maybe red red devil like the song red red wine \xf0\x9f\x8d\xb7lol. But probs ""really""'";0;1;902
1,50E+18;Athithya2001;2022-03-11 13:56:00;b'@veefriends Shit pump';0;1;160
1,50E+18;nftsalesbot;2022-03-11 13:56:00;b'\xf0\x9f\x91\x80 dudotx \xe2\x86\x97\xef\xb8\x8f flipped \xe2\x86\x97\xef\xb8\x8f VEEFRIENDS #1760\n\n\xf0\x9f\x8f\x86 status: Diamond Hands\n\xf0\x9f\x9b\x92 in: 0.08 ETH\n\xf0\x9f\x92\xb0 out: 15.5 ETH\n\xf0\x9f\x98\xac hodl: 9 months 28 days \n\n \xce\x9e  profit: +15.42 ETH \xf0\x9f\x94\xa5\n\n\xf0\x9f\x92\xb2paid: $306 (05/2021)\n\xf0\x9f\x92\xb2made: $40,118 (\xf0\x9f\x93\x88 +13,110%)\n\nhttps://t.co/wcA8QnBF8J';0;4;23793
1,50E+18;BookGamesBotv2;2022-03-11 13:58:00;"b""'Empathy...Drink It! #33457' was just purchased for 0.39ETH (~$1040.0)\nBuyer: 0x7da8128ab786792397c3652049efe06ec4865fba\nhttps://t.co/AnEmMUxis1\n#BookGames #VeeFriends https://t.co/gRgPZGt6NZ""";0;0;1635
1,50E+18;BookGamesBotv2;2022-03-11 13:58:00;"b""'Kind Fucking Candor #62887' was just purchased for 0.4ETH (~$1050.0)\nBuyer: 0x78b4e5733414e06513ecf85276cf2d423def146d\nhttps://t.co/qvqjb0thay\n#BookGames #VeeFriends https://t.co/0FryyFN9fr""";0;0;1635
1,50E+18;BookGamesBotv2;2022-03-11 13:59:00;"b""'Empathy...Drink It! #21399' was just purchased for 0.4ETH (~$1050.0)\nBuyer: 0x7da8128ab786792397c3652049efe06ec4865fba\nhttps://t.co/HjzUn3zmtD\n#BookGames #VeeFriends https://t.co/1io8Pz6j71""";0;0;1635
1,50E+18;JOEATANG;2022-03-11 13:59:00;b'@msupace02 @jeremyknowsVF @veefriends @Corso52 @garyvee @krainak 555 tokens';0;2;1065
1,50E+18;Unshakeable_M;2022-03-11 13:59:00;b'@whatsafawzi1 @veefriends @garyvee Great thread! Thank you \xe2\x98\xba\xef\xb8\x8f';0;1;902
1,50E+18;BookGamesBotv2;2022-03-11 14:00:00;"b""'Your Ability To Be Accountable Counts #16779' was just purchased for 0.81ETH (~$2140.0)\nBuyer: 0xb7fafa52585882ff727db81c1275103e18a81b6a\nhttps://t.co/emGBa8UHNM\n#BookGames #VeeFriends https://t.co/DywiPhiV4V""";0;1;1635
1,50E+18;RealToppsAddict;2022-03-11 14:00:00;b'@whatsafawzi1 @veefriends @garyvee Great analysis, thank you for sharing your thoughts.';0;2;849
1,50E+18;DuClair18397767;2022-03-11 14:00:00;b'What\xe2\x80\x99s going to make the @garyvee zerocool Drop unlike any other card drop is peoples attachments to their characters. I can\xe2\x80\x99t imagine not having my Manta Ray on a PSA slab along with my @veefriends and VF2. It feels like the physical counterpart rounding out the set.';0;1;299
1,50E+18;EthereumWatch1;2022-03-11 14:01:00;b'\xf0\x9f\x93\x89 @BoredApeYC : 73.5 to 72.98 (-0.7%) \n\xf0\x9f\x93\x88 @thecryptopunks : 66.5 to 67.99 (+2.2%) \n\xf0\x9f\x93\x88 mutantApesYC : 15.35 to 16 (+4.2%) \n\xf0\x9f\x93\x88 @RTFKTstudios : 11 to 11.44 (+4%) \n\xf0\x9f\x93\x89 @doodles : 10 to 9.98 (-0.2%) \n\xf0\x9f\x93\x89 @veefriends : 15 to 14.33 (-4.5%)';0;0;27
1,50E+18;alphafivebot;2022-03-11 14:01:00;b'#VeeFriends #BookGames Hourly Update\n\nAverage Price: 0.436037 $ETH\n13 sales from 8 unique buyers\n\nHighest Sale:\nYour Ability To Be Accountable Counts #16779 was purchased for 0.806250 $ETH https://t.co/fLAyWw52Dj';0;0;25
1,50E+18;Neeo_one;2022-03-11 14:04:00;b'@garyvee Do we have an update on the @veefriends box winners?';0;2;818
1,50E+18;tarz56625108;2022-03-11 14:07:00;"b""@DataNFT_ @veefriends I'm excited but not as much as May of last year because I don't have as much disposable income to throw at this mint. I might just get my 2 free mints for holding vf1 and be done there""";0;1;482
